record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
D31-SURFACE-ACCOUNTABILITY,n/a,CG-SURFACE-ACCOUNTABILITY,D31,Evidence,Complete donor surface classification,complete donor tree,evidence accountability,standalone,README.md,a9efbaab97cf943410dee82c122f5eb4d2003e505c0a7c130194df573e22267e,n/a,classification,one-to-many,reference-only,"Every archive member is hashed, classified, and linked to explicit semantic dispositions including generated, vendored, duplicate, and out-of-scope material.",Donor surface accountability,n/a,No donor file is silently omitted.,File count is not treated as semantic completeness.,n/a,Evidence bundle,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D31-VERSION-LOCALIZATION-REFERENCE,n/a,CG-VERSION,D31,Compatibility,Build-specific behavior and localization corpus,mechanism or evidence cluster,executable behavior,context-dependent,ExplorerPatcher/Localization.cpp,42d7f43529761044a3d08bf59a1f7a352aac04b20fd5c692266f42a31d1226f7,n/a,reference,one-to-one,reference-only,"Build-specific shell internals and translations remain reference material for diagnostics, not portable code.",Shell compatibility reference,n/a,Unsupported build-specific behavior is reported unavailable.,Untrusted content cannot acquire execution or administrative authority.,n/a,Compatibility evidence,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,reviewed
D32-DUPLICATE-EXPLORERPATCHER,n/a,CG-DUPLICATE,D32,Evidence quality,Byte-identical ExplorerPatcher donor duplicate,mechanism or evidence cluster,executable behavior,context-dependent,README.md,a9efbaab97cf943410dee82c122f5eb4d2003e505c0a7c130194df573e22267e,n/a,deduplication,many-to-one,reference-only,This archive duplicates D31 and is retained for complete provenance without duplicating target behavior.,n/a,n/a,Duplicate evidence cannot create a second authority path.,Untrusted content cannot acquire execution or administrative authority.,n/a,n/a,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D32-SURFACE-ACCOUNTABILITY,n/a,CG-SURFACE-ACCOUNTABILITY,D32,Evidence,Complete donor surface classification,complete donor tree,evidence accountability,standalone,README.md,a9efbaab97cf943410dee82c122f5eb4d2003e505c0a7c130194df573e22267e,n/a,classification,one-to-many,reference-only,"Every archive member is hashed, classified, and linked to explicit semantic dispositions including generated, vendored, duplicate, and out-of-scope material.",Donor surface accountability,n/a,No donor file is silently omitted.,File count is not treated as semantic completeness.,n/a,Evidence bundle,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D33-DUPLICATE-RAINMETER,n/a,CG-DUPLICATE,D33,Evidence quality,Second byte-identical Rainmeter donor duplicate,mechanism or evidence cluster,executable behavior,context-dependent,README.md,cc0ba3237236b37d08f4a357a42ab6003b741f8a6ad9a9230fad6f3346b1418d,n/a,deduplication,many-to-one,reference-only,This archive is byte-identical to D22/D30 and adds no independent semantic implementation.,n/a,n/a,Duplicate evidence is retained and deduplicated.,Untrusted content cannot acquire execution or administrative authority.,n/a,n/a,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D33-SURFACE-ACCOUNTABILITY,n/a,CG-SURFACE-ACCOUNTABILITY,D33,Evidence,Complete donor surface classification,complete donor tree,evidence accountability,standalone,README.md,cc0ba3237236b37d08f4a357a42ab6003b741f8a6ad9a9230fad6f3346b1418d,n/a,classification,one-to-many,reference-only,"Every archive member is hashed, classified, and linked to explicit semantic dispositions including generated, vendored, duplicate, and out-of-scope material.",Donor surface accountability,n/a,No donor file is silently omitted.,File count is not treated as semantic completeness.,n/a,Evidence bundle,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D34-BLUETOOTH-DEVICE-TELEMETRY,n/a,CG-BLUETOOTH,D34,Devices,Bluetooth and AirPods battery observations,mechanism or evidence cluster,executable behavior,context-dependent,Source/Core/AirPods.cpp,95b464d62694e87151e074c1bd2aaa6937ecc82344b1c8b8d548deba68977f9c,n/a,rederivation,many-to-one,inspired-native,Bluetooth and AirPods battery observations was rederived behind WinCare contracts rather than retaining donor packaging.,Bluetooth device telemetry,src/WinCare/Providers/84-Bluetooth.ps1;src/WinCare/UI/Screens/84-Bluetooth.ps1,"WinCare uses supported PnP properties, bounded scans, and read-only observations.",Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D34-BLUETOOTH-DEVICE-TELEMETRY,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D34-BLUETOOTH-UX,n/a,CG-BLUETOOTH,D34,Product UX,Tray and compact device status experience,mechanism or evidence cluster,executable behavior,context-dependent,Source/Application.cpp,30062fb3ae1ab1579ae24d5ef9e4a5244c3ab9b5dbc52ab962eb8b760507a6ba,n/a,inspiration,idea-to-native,inspired-native,Tray and compact device status experience was rederived behind WinCare contracts rather than retaining donor packaging.,Bluetooth widget,src/WinCare/Data/Catalog/widgets.json;src/WinCare/Providers/83-Widgets.ps1,"Device status is represented textually and remains useful without icons, animations, or color.",Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D34-BLUETOOTH-UX,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D34-CUSTOM-DRIVER-GUARDRAIL,n/a,CG-CUSTOM,D34,Driver trust,Custom Bluetooth driver and low-latency integration,mechanism or evidence cluster,executable behavior,context-dependent,README.md,159c11da40293432992678b48f707459e0f2262ef2cdba49433ed61768af46d7,n/a,guardrail derivation,negative-to-guardrail,guardrail-derived,Custom Bluetooth driver and low-latency integration was rederived behind WinCare contracts rather than retaining donor packaging.,Windows-owned Bluetooth boundary,src/WinCare/Providers/84-Bluetooth.ps1;src/WinCare/Core/11-ActionContracts.ps1,"Behavior is typed, bounded, previewed, policy-gated, journaled, and independently verifiable.","WinCare does not install Bluetooth drivers, bypass Windows pairing, spoof devices, or claim unsupported low-latency behavior.",tests/Wave2.Convergence.Tests.ps1#D34-CUSTOM-DRIVER-GUARDRAIL,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,critical,n/a,high,statically-validated
D34-DEVICE-CONNECTION-STATE,n/a,CG-DEVICE,D34,Devices,Connection and device-state lifecycle,mechanism or evidence cluster,executable behavior,context-dependent,Source/Core/AirPods.cpp,95b464d62694e87151e074c1bd2aaa6937ecc82344b1c8b8d548deba68977f9c,n/a,adaptation,many-to-one,adapted,Connection and device-state lifecycle was rederived behind WinCare contracts rather than retaining donor packaging.,Bluetooth connection evidence,src/WinCare/Providers/84-Bluetooth.ps1#Get-WinCareBluetoothDevice;src/WinCare/Providers/84-Bluetooth.ps1#Get-WinCareBluetoothEvent,Connection state is observational and uncertain battery fields remain unavailable rather than fabricated.,Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D34-DEVICE-CONNECTION-STATE,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D34-DEVICE-LOGGING,n/a,CG-DEVICE,D34,Observability,Device error and logging patterns,mechanism or evidence cluster,executable behavior,context-dependent,Source/Logger.cpp,6be459a2bafcd989618f33e1f8fa45bf4ce3dcfa87eef98bcd430c664b6813fd,n/a,adaptation,one-to-one,adapted,Device error and logging patterns was rederived behind WinCare contracts rather than retaining donor packaging.,Bluetooth event diagnostics,src/WinCare/Providers/84-Bluetooth.ps1#Get-WinCareBluetoothEvent,"Diagnostics are bounded, local, redacted by reporting policy, and do not enable telemetry.",Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D34-DEVICE-LOGGING,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D34-SURFACE-ACCOUNTABILITY,n/a,CG-SURFACE-ACCOUNTABILITY,D34,Evidence,Complete donor surface classification,complete donor tree,evidence accountability,standalone,README.md,159c11da40293432992678b48f707459e0f2262ef2cdba49433ed61768af46d7,n/a,classification,one-to-many,reference-only,"Every archive member is hashed, classified, and linked to explicit semantic dispositions including generated, vendored, duplicate, and out-of-scope material.",Donor surface accountability,n/a,No donor file is silently omitted.,File count is not treated as semantic completeness.,n/a,Evidence bundle,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D35-ARBITRARY-MACRO-GUARDRAIL,n/a,CG-ARBITRARY,D35,Execution trust,AHK batch Python and media command execution,mechanism or evidence cluster,executable behavior,context-dependent,runbatonexplorer2.ahk,351aab15561b0299c5d98a569c2fdaf9027f7d40b38364ccc3f062b027fd5287,n/a,guardrail derivation,negative-to-guardrail,guardrail-derived,AHK batch Python and media command execution was rederived behind WinCare contracts rather than retaining donor packaging.,No arbitrary plugin execution,src/WinCare/Core/11-ActionContracts.ps1;src/WinCare/Providers/90-Extensions.ps1,"Behavior is typed, bounded, previewed, policy-gated, journaled, and independently verifiable.","WinCare does not admit AHK, batch, Python, FFmpeg command fragments, or user macros as trusted extensions.",tests/Wave2.Convergence.Tests.ps1#D35-ARBITRARY-MACRO-GUARDRAIL,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,critical,n/a,high,statically-validated
D35-BACKUP-RECIPE,n/a,CG-BACKUP,D35,Recovery,Personal backup workflow intent,mechanism or evidence cluster,executable behavior,context-dependent,backups.bat,46448adea6cff52d864a608945bd55e5b1f69cdf6b1eaed2c97f3b58512edea0,n/a,inspiration,idea-to-native,inspired-native,Personal backup workflow intent was rederived behind WinCare contracts rather than retaining donor packaging.,Recovery-first operation design,src/WinCare/Providers/85-Recovery.ps1;src/WinCare/Core/09-Transactions.ps1,"Recovery is explicit, scoped, hash-bound, and never an opaque batch copy.",Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D35-BACKUP-RECIPE,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D35-MEDIA-SCRIPTS-REFERENCE,n/a,CG-MEDIA,D35,Out-of-scope workflows,FFmpeg and media-production scripts,mechanism or evidence cluster,executable behavior,context-dependent,FFMPEG Scripts.txt,d09b7de2cdd332235e1fca1325eb99d36cc0edacfde7a14b374fe7ae84ccb100,n/a,reference,one-to-one,reference-only,Media transcoding is outside Windows maintenance; the files are accounted as reference only.,Media workflow reference,n/a,Product scope remains coherent.,Untrusted content cannot acquire execution or administrative authority.,n/a,Evidence only,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,reviewed
D35-SURFACE-ACCOUNTABILITY,n/a,CG-SURFACE-ACCOUNTABILITY,D35,Evidence,Complete donor surface classification,complete donor tree,evidence accountability,standalone,README.md,806a965043643189b7980f27d768f329a06b54f6f1e3b50494255b0a7e26baa7,n/a,classification,one-to-many,reference-only,"Every archive member is hashed, classified, and linked to explicit semantic dispositions including generated, vendored, duplicate, and out-of-scope material.",Donor surface accountability,n/a,No donor file is silently omitted.,File count is not treated as semantic completeness.,n/a,Evidence bundle,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D35-USER-MACRO-WORKFLOWS,n/a,CG-USER,D35,Product workflows,User-authored desktop macro ideas,mechanism or evidence cluster,executable behavior,context-dependent,windowsmods.ahk,e69d391266a41632ec2f8ee079e4b8aad33225fe72e790987e55ffb520f36d53,n/a,inspiration,idea-to-native,inspired-native,User-authored desktop macro ideas was rederived behind WinCare contracts rather than retaining donor packaging.,Discoverable quick workflows,src/WinCare/UI/97-CommandPalette.ps1;src/WinCare/UI/Screens/12-QuickActions.ps1,Common workflows are discoverable but invoke only typed WinCare actions.,Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D35-USER-MACRO-WORKFLOWS,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D36-DASHBOARD-CARDS,n/a,CG-DASHBOARD,D36,Product UX,Card-based Windows utility dashboard,mechanism or evidence cluster,executable behavior,context-dependent,src/Enhance/Shell.xaml,9fb1f08efb1ecef8493a4e094a4447aa6988127097cd3f1c045d41efc5a63329,n/a,inspiration,idea-to-native,inspired-native,Card-based Windows utility dashboard was rederived behind WinCare contracts rather than retaining donor packaging.,Text-first dashboard cards,src/WinCare/Data/Catalog/widgets.json;src/WinCare/UI/Screens/83-Widgets.ps1;src/WinCare/UI/Screens/10-Dashboard.ps1,"Cards degrade to readable text, fit terminal width, and expose status plus summary.",Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D36-DASHBOARD-CARDS,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D36-FILESYSTEM-ABSTRACTION,n/a,CG-FILESYSTEM,D36,Architecture,Filesystem abstraction for user data,mechanism or evidence cluster,executable behavior,context-dependent,src/Enhance.Storage/FileSystem.cs,3c2988f1220c2971849d221b8691cecfeded0afb005f322fbdd9894a5a17ed9d,n/a,adaptation,many-to-one,hardened,Filesystem abstraction for user data was rederived behind WinCare contracts rather than retaining donor packaging.,Safe filesystem boundary,src/WinCare/Core/06-Safety.ps1;src/WinCare/Providers/27-RegistryTree.ps1,"Canonical paths, approved roots, reparse rejection, exact hashes, and atomic writes govern filesystem state.",Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D36-FILESYSTEM-ABSTRACTION,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,high,n/a,high,statically-validated
D36-IMAGING-REFERENCE,n/a,CG-IMAGING,D36,Out-of-scope feature,Document imaging and crop workflows,mechanism or evidence cluster,executable behavior,context-dependent,src/Enhance.Imaging/CropAndStraighten.cs,304b0cc547e4f61a74b37661b053a21835b11dff4421f04f5a36a4dfb41059a5,n/a,reference,one-to-one,reference-only,Document imaging is unrelated to system maintenance and remains explicitly out of scope.,Imaging reference,n/a,Scope expansion requires a Windows-operations purpose.,Untrusted content cannot acquire execution or administrative authority.,n/a,Evidence only,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,reviewed
D36-MVVM-STATE-REFERENCE,n/a,CG-MVVM,D36,Product architecture,View-state separation and data binding,mechanism or evidence cluster,executable behavior,context-dependent,src/Enhance/Shell.xaml.cs,6004fcda8401c0053184f7553e2cb53c2300d68e8105021faa7afdac69883864,n/a,inspiration,idea-to-native,inspired-native,View-state separation and data binding was rederived behind WinCare contracts rather than retaining donor packaging.,Non-authoritative UI state,src/WinCare/Core/07-Conditions.ps1;src/WinCare/UI/01-Controls.ps1,UI state cannot authorize side effects; actions remain in the transaction engine.,Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D36-MVVM-STATE-REFERENCE,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D36-SURFACE-ACCOUNTABILITY,n/a,CG-SURFACE-ACCOUNTABILITY,D36,Evidence,Complete donor surface classification,complete donor tree,evidence accountability,standalone,README.md,c850d0fc5e1bfc6063755e09cf36e6d2669132420823611251204cd6132cc380,n/a,classification,one-to-many,reference-only,"Every archive member is hashed, classified, and linked to explicit semantic dispositions including generated, vendored, duplicate, and out-of-scope material.",Donor surface accountability,n/a,No donor file is silently omitted.,File count is not treated as semantic completeness.,n/a,Evidence bundle,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D37-DECLARATIVE-PLAYBOOKS,n/a,CG-DECLARATIVE,D37,Orchestration,Declarative Windows deployment playbook,mechanism or evidence cluster,executable behavior,context-dependent,src/Configuration/main.yml,c0d9aecf122d290c4994860a8b95baa5992a30062c7eff85278e2ceb1969a048,n/a,hardening,many-to-many,hardened,Declarative Windows deployment playbook was rederived behind WinCare contracts rather than retaining donor packaging.,Strict declarative playbooks,src/WinCare/Data/Catalog/playbooks.json;src/WinCare/Providers/87-Playbooks.ps1;src/WinCare/UI/Screens/87-Playbooks.ps1,Playbooks compose only existing validated plan builders and cannot embed executable commands.,Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D37-DECLARATIVE-PLAYBOOKS,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,high,n/a,high,statically-validated
D37-PLAYBOOK-APP-REMOVAL,n/a,CG-PLAYBOOK,D37,Applications,APPX removal profile,mechanism or evidence cluster,executable behavior,context-dependent,src/Executables/APPX-REMOVER.ps1,dd4b6c18abc5cbc06f235f0663a713d01d373b651054d62ce271ec7dee8d1e31,n/a,hardening,many-to-one,hardened,APPX removal profile was rederived behind WinCare contracts rather than retaining donor packaging.,Exact app-removal profiles,src/WinCare/Data/Catalog/app-removal-profiles.json;src/WinCare/Providers/87-Playbooks.ps1,Applications are selected by exact identities and reviewed before removal.,Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D37-PLAYBOOK-APP-REMOVAL,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,high,n/a,high,statically-validated
D37-PLAYBOOK-COMPOSITION,n/a,CG-PLAYBOOK,D37,Orchestration,Ordered configuration action composition,mechanism or evidence cluster,executable behavior,context-dependent,README.md,0f8e686f7631c9a2560b0b0efa38f0e4d7ad79494447bf92df8102d32308e8aa,n/a,recomposition,many-to-one,recomposed,Ordered configuration action composition was rederived behind WinCare contracts rather than retaining donor packaging.,Plan composition and deduplication,src/WinCare/Providers/87-Playbooks.ps1#New-WinCarePlaybookPlan,Nested actions are deduplicated by idempotency key and retain source evidence.,Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D37-PLAYBOOK-COMPOSITION,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D37-PLAYBOOK-SCRIPT-GUARDRAIL,n/a,CG-PLAYBOOK,D37,Execution trust,Embedded PowerShell CMD and batch executables,mechanism or evidence cluster,executable behavior,context-dependent,src/Executables/FINALIZE.cmd,68e0b142c6e5431111c6b7974254348ad46bdb590413653f66c0ed6253ef30b8,n/a,guardrail derivation,negative-to-guardrail,guardrail-derived,Embedded PowerShell CMD and batch executables was rederived behind WinCare contracts rather than retaining donor packaging.,Data-only playbook authority,src/WinCare/Providers/87-Playbooks.ps1;src/WinCare/Core/11-ActionContracts.ps1,"Behavior is typed, bounded, previewed, policy-gated, journaled, and independently verifiable.","Playbooks cannot contain scripts, command lines, environment substitutions, or arbitrary executable steps.",tests/Wave2.Convergence.Tests.ps1#D37-PLAYBOOK-SCRIPT-GUARDRAIL,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,critical,n/a,high,statically-validated
D37-PLAYBOOK-SHELL-LAYOUT,n/a,CG-PLAYBOOK,D37,Shell customization,Start menu layout and file associations,mechanism or evidence cluster,executable behavior,context-dependent,src/Executables/LayoutModification.json,09c74100dda6bdf41c9e56e639494e851913b20221710c679e52dc61884f1f25,n/a,adaptation,many-to-one,adapted,Start menu layout and file associations was rederived behind WinCare contracts rather than retaining donor packaging.,Shell customization governance,src/WinCare/Providers/81-Customization.ps1;src/WinCare/Data/Catalog/context-menu-rules.json,Shell definitions are data-only and remain build- and capability-aware.,Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D37-PLAYBOOK-SHELL-LAYOUT,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D37-SURFACE-ACCOUNTABILITY,n/a,CG-SURFACE-ACCOUNTABILITY,D37,Evidence,Complete donor surface classification,complete donor tree,evidence accountability,standalone,README.md,0f8e686f7631c9a2560b0b0efa38f0e4d7ad79494447bf92df8102d32308e8aa,n/a,classification,one-to-many,reference-only,"Every archive member is hashed, classified, and linked to explicit semantic dispositions including generated, vendored, duplicate, and out-of-scope material.",Donor surface accountability,n/a,No donor file is silently omitted.,File count is not treated as semantic completeness.,n/a,Evidence bundle,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D38-START-MENU-STYLING,n/a,CG-START,D38,Shell UX,Windows 11 start-menu visual themes,mechanism or evidence cluster,executable behavior,context-dependent,Themes/ModernStartMenu/README.md,521ad45d80b09c938379bacb953a4b0ab98f3c44696877d8359102ae75350eef,n/a,inspiration,idea-to-native,inspired-native,Windows 11 start-menu visual themes was rederived behind WinCare contracts rather than retaining donor packaging.,Start-menu styling reference,src/WinCare/Providers/81-Customization.ps1#Get-WinCareExplorerPatcherState;src/WinCare/UI/Screens/81-Customization.ps1,WinCare exposes compatibility and state while leaving visual theme application to its owning customizer.,Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D38-START-MENU-STYLING,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D38-SURFACE-ACCOUNTABILITY,n/a,CG-SURFACE-ACCOUNTABILITY,D38,Evidence,Complete donor surface classification,complete donor tree,evidence accountability,standalone,README.md,465cc7c7dea3ea0ea8ca997356b855ffc56bde970291c8ff539c2fe81ca9dad8,n/a,classification,one-to-many,reference-only,"Every archive member is hashed, classified, and linked to explicit semantic dispositions including generated, vendored, duplicate, and out-of-scope material.",Donor surface accountability,n/a,No donor file is silently omitted.,File count is not treated as semantic completeness.,n/a,Evidence bundle,additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,low,n/a,high,verified
D38-THEME-HOST-GUARDRAIL,n/a,CG-THEME,D38,Shell trust,ExplorerPatcher theme application dependency,mechanism or evidence cluster,executable behavior,context-dependent,Themes/ModernStartMenu/README.md,521ad45d80b09c938379bacb953a4b0ab98f3c44696877d8359102ae75350eef,n/a,guardrail derivation,negative-to-guardrail,guardrail-derived,ExplorerPatcher theme application dependency was rederived behind WinCare contracts rather than retaining donor packaging.,Read-only external customizer boundary,src/WinCare/Providers/81-Customization.ps1;src/WinCare/Core/01-Config.ps1,"Behavior is typed, bounded, previewed, policy-gated, journaled, and independently verifiable.",WinCare does not inject shell code or apply undocumented binary patches to render themes.,tests/Wave2.Convergence.Tests.ps1#D38-THEME-HOST-GUARDRAIL,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,critical,n/a,high,statically-validated
D38-THEME-METADATA,n/a,CG-THEME,D38,Customization inventory,Theme documentation and preview metadata,mechanism or evidence cluster,executable behavior,context-dependent,Themes/Fluent2Inspired/README.md,a06dfafdf7d7d5f7915238e98b275194412fd43e0275f7181a8423fc28f60705,n/a,extraction,many-to-one,extracted,Theme documentation and preview metadata was rederived behind WinCare contracts rather than retaining donor packaging.,Customization evidence inventory,src/WinCare/Providers/81-Customization.ps1;docs/convergence/peer-analysis.md,Theme assets remain provenance-linked reference data and never execute.,Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D38-THEME-METADATA,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D38-VISUAL-PREVIEW-AFFORDANCE,n/a,CG-VISUAL,D38,Product UX,Before-selection screenshots and compatibility guidance,mechanism or evidence cluster,executable behavior,context-dependent,README.md,465cc7c7dea3ea0ea8ca997356b855ffc56bde970291c8ff539c2fe81ca9dad8,n/a,inspiration,idea-to-native,inspired-native,Before-selection screenshots and compatibility guidance was rederived behind WinCare contracts rather than retaining donor packaging.,Explainable customization UX,src/WinCare/UI/Screens/81-Customization.ps1;src/WinCare/UI/Screens/83-Widgets.ps1,"Operator surfaces explain effect, compatibility, authority, and recovery before action.",Untrusted content cannot acquire execution or administrative authority.,tests/Wave2.Convergence.Tests.ps1#D38-VISUAL-PREVIEW-AFFORDANCE,"TUI, headless JSON, reports",additive; one target-native authority path; no donor runtime becomes authoritative,provenance retained; technical convergence requested; target implementation remains independently governed,medium,n/a,high,statically-validated
D39-MINIMAL-AWAKE-HOST,n/a,CG-W3-POWER-SESSIONS,D39,Power management,Single-purpose zero-UI awake utility,mechanism or evidence cluster,product/UX surface,context-dependent,README.md,df60b8b96eaf9952db37feffa953846634947313668115345b238c2b329a1187,n/a,recomposition,many-to-one,recomposed,The tiny product surface validates demand for a low-friction awake action. WinCare incorporates that affordance without retaining an ungoverned standalone process.,Governed power sessions,src/WinCare/UI/Screens/36-PowerSessions.ps1#Show-WinCarePowerSessions;src/WinCare/UI/98-Headless.ps1#Invoke-WinCareHeadless,The quick action and expert view resolve to the same typed plan.,"A tray or utility process cannot bypass policy, expiry, preview, or journaling.",tests/Wave3.Productivity.Tests.ps1#routes every wave-three workspace and headless command,"Quick actions, TUI and headless",additive; existing WinCare authority and durable state remain authoritative,provenance retained; technical convergence requested; target behavior remains independently governed,low,W3-AWAKE-EXECUTION-STATE,high,statically-validated
D39-SURFACE-ACCOUNTABILITY,n/a,CG-SURFACE-ACCOUNTABILITY,D39,Evidence,Complete donor surface classification,complete donor tree,evidence accountability,standalone,README.md,df60b8b96eaf9952db37feffa953846634947313668115345b238c2b329a1187,n/a,classification,one-to-many,reference-only,"Every archive member is hashed, classified, and linked to explicit semantic dispositions including implementation, generated, vendored, media, documentation, tests, presets and negative evidence.",Donor surface accountability,n/a,No donor file is silently omitted.,File count is not treated as semantic completeness.,n/a,Evidence bundle,additive; no donor runtime or persistent state becomes authoritative,provenance retained; technical convergence requested; target behavior remains independently governed,low,n/a,high,statically-validated
